measnum,projsym,varname,strain,sex,value,animal_id,animal_projid,stocknum,strainid,zscore
56701,GMC18,bw,129S1/SvImJ,f,23,30250371,550,002448,3,0.21
56701,GMC18,bw,129S1/SvImJ,f,21.9,30250373,550,002448,3,-0.44
56701,GMC18,bw,129S1/SvImJ,f,20.3,30250374,550,002448,3,-1.38
56701,GMC18,bw,129S1/SvImJ,f,22.6,30250377,550,002448,3,-0.03
56701,GMC18,bw,129S1/SvImJ,f,24.5,30260209,550,002448,3,1.09
56701,GMC18,bw,129S1/SvImJ,f,22.4,30260210,550,002448,3,-0.15
56701,GMC18,bw,129S1/SvImJ,f,25.7,30260211,550,002448,3,1.80
56701,GMC18,bw,129S1/SvImJ,f,24.8,30260212,550,002448,3,1.27
56701,GMC18,bw,129S1/SvImJ,f,23.3,30270554,550,002448,3,0.38
56701,GMC18,bw,129S1/SvImJ,f,21.7,30270555,550,002448,3,-0.56
56701,GMC18,bw,129S1/SvImJ,f,23.9,30270556,550,002448,3,0.74
56701,GMC18,bw,129S1/SvImJ,f,23.3,30270557,550,002448,3,0.38
56701,GMC18,bw,129S1/SvImJ,f,23,30280250,550,002448,3,0.21
56701,GMC18,bw,129S1/SvImJ,f,21.8,30280251,550,002448,3,-0.50
56701,GMC18,bw,129S1/SvImJ,f,19,30280252,550,002448,3,-2.15
56701,GMC18,bw,129S1/SvImJ,f,21.2,30280253,550,002448,3,-0.85
56701,GMC18,bw,129S1/SvImJ,m,29.9,30250370,550,002448,3,0.78
56701,GMC18,bw,129S1/SvImJ,m,30.9,30250372,550,002448,3,1.12
56701,GMC18,bw,129S1/SvImJ,m,33.7,30250375,550,002448,3,2.09
56701,GMC18,bw,129S1/SvImJ,m,31.7,30250376,550,002448,3,1.40
56701,GMC18,bw,129S1/SvImJ,m,28.4,30260206,550,002448,3,0.26
56701,GMC18,bw,129S1/SvImJ,m,29.2,30260207,550,002448,3,0.54
56701,GMC18,bw,129S1/SvImJ,m,29.7,30260208,550,002448,3,0.71
56701,GMC18,bw,129S1/SvImJ,m,27.2,30270558,550,002448,3,-0.16
56701,GMC18,bw,129S1/SvImJ,m,24.8,30270559,550,002448,3,-0.99
56701,GMC18,bw,129S1/SvImJ,m,25.1,30270560,550,002448,3,-0.88
56701,GMC18,bw,129S1/SvImJ,m,25.2,30270561,550,002448,3,-0.85
56701,GMC18,bw,129S1/SvImJ,m,24.6,30270562,550,002448,3,-1.05
56701,GMC18,bw,129S1/SvImJ,m,26.3,30280246,550,002448,3,-0.47
56701,GMC18,bw,129S1/SvImJ,m,25.1,30280247,550,002448,3,-0.88
56701,GMC18,bw,129S1/SvImJ,m,25.6,30280248,550,002448,3,-0.71
56701,GMC18,bw,129S1/SvImJ,m,25,30280249,550,002448,3,-0.92
56701,GMC18,bw,A/J,f,22.9,30250366,550,000646,4,1.34
56701,GMC18,bw,A/J,f,23.3,30250367,550,000646,4,1.65
56701,GMC18,bw,A/J,f,20.9,30250368,550,000646,4,-0.20
56701,GMC18,bw,A/J,f,20.3,30250369,550,000646,4,-0.66
56701,GMC18,bw,A/J,f,22.5,30260202,550,000646,4,1.04
56701,GMC18,bw,A/J,f,21.1,30260203,550,000646,4,-0.04
56701,GMC18,bw,A/J,f,19.4,30260204,550,000646,4,-1.35
56701,GMC18,bw,A/J,f,22.6,30260205,550,000646,4,1.11
56701,GMC18,bw,A/J,f,18.3,30270575,550,000646,4,-2.20
56701,GMC18,bw,A/J,f,20.6,30270576,550,000646,4,-0.43
56701,GMC18,bw,A/J,f,21.5,30270577,550,000646,4,0.27
56701,GMC18,bw,A/J,f,20.3,30270578,550,000646,4,-0.66
56701,GMC18,bw,A/J,f,21.1,30280285,550,000646,4,-0.04
56701,GMC18,bw,A/J,f,20.9,30280286,550,000646,4,-0.20
56701,GMC18,bw,A/J,f,21.8,30280287,550,000646,4,0.50
56701,GMC18,bw,A/J,f,21,30280288,550,000646,4,-0.12
56701,GMC18,bw,A/J,m,27.2,30250362,550,000646,4,1.25
56701,GMC18,bw,A/J,m,25.7,30250363,550,000646,4,0.21
56701,GMC18,bw,A/J,m,26.3,30250364,550,000646,4,0.62
56701,GMC18,bw,A/J,m,23.7,30250365,550,000646,4,-1.18
56701,GMC18,bw,A/J,m,25.4,30260198,550,000646,4,0.00
56701,GMC18,bw,A/J,m,26.4,30260199,550,000646,4,0.69
56701,GMC18,bw,A/J,m,23,30260200,550,000646,4,-1.67
56701,GMC18,bw,A/J,m,24.3,30260201,550,000646,4,-0.76
56701,GMC18,bw,A/J,m,25.3,30270579,550,000646,4,-0.07
56701,GMC18,bw,A/J,m,23.5,30270580,550,000646,4,-1.32
56701,GMC18,bw,A/J,m,26.3,30270581,550,000646,4,0.62
56701,GMC18,bw,A/J,m,24.6,30270582,550,000646,4,-0.56
56701,GMC18,bw,A/J,m,24.8,30280281,550,000646,4,-0.42
56701,GMC18,bw,A/J,m,24.9,30280282,550,000646,4,-0.35
56701,GMC18,bw,A/J,m,28.4,30280283,550,000646,4,2.08
56701,GMC18,bw,A/J,m,26.6,30280284,550,000646,4,0.83
56701,GMC18,bw,C57BL/6J,f,23,30250378,550,000664,7,0.33
56701,GMC18,bw,C57BL/6J,f,21.3,30250379,550,000664,7,-0.83
56701,GMC18,bw,C57BL/6J,f,20.9,30250380,550,000664,7,-1.10
56701,GMC18,bw,C57BL/6J,f,22.1,30250381,550,000664,7,-0.28
56701,GMC18,bw,C57BL/6J,f,23.5,30260217,550,000664,7,0.68
56701,GMC18,bw,C57BL/6J,f,25.2,30260218,550,000664,7,1.84
56701,GMC18,bw,C57BL/6J,f,21.8,30260219,550,000664,7,-0.49
56701,GMC18,bw,C57BL/6J,f,20.8,30260220,550,000664,7,-1.17
56701,GMC18,bw,C57BL/6J,f,21.3,30270612,550,000664,7,-0.83
56701,GMC18,bw,C57BL/6J,f,24.5,30270613,550,000664,7,1.36
56701,GMC18,bw,C57BL/6J,f,23.9,30270614,550,000664,7,0.95
56701,GMC18,bw,C57BL/6J,f,21.1,30270615,550,000664,7,-0.97
56701,GMC18,bw,C57BL/6J,f,21.9,30280242,550,000664,7,-0.42
56701,GMC18,bw,C57BL/6J,f,22.1,30280243,550,000664,7,-0.28
56701,GMC18,bw,C57BL/6J,f,21.9,30280244,550,000664,7,-0.42
56701,GMC18,bw,C57BL/6J,f,24.9,30280245,550,000664,7,1.63
56701,GMC18,bw,C57BL/6J,m,30.5,30250382,550,000664,7,-0.03
56701,GMC18,bw,C57BL/6J,m,31.2,30250383,550,000664,7,0.41
56701,GMC18,bw,C57BL/6J,m,33,30250384,550,000664,7,1.56
56701,GMC18,bw,C57BL/6J,m,28.7,30250385,550,000664,7,-1.18
56701,GMC18,bw,C57BL/6J,m,30.8,30260213,550,000664,7,0.16
56701,GMC18,bw,C57BL/6J,m,31.4,30260214,550,000664,7,0.54
56701,GMC18,bw,C57BL/6J,m,28.9,30260215,550,000664,7,-1.05
56701,GMC18,bw,C57BL/6J,m,31.3,30260216,550,000664,7,0.48
56701,GMC18,bw,C57BL/6J,m,32.2,30270608,550,000664,7,1.05
56701,GMC18,bw,C57BL/6J,m,32.4,30270609,550,000664,7,1.18
56701,GMC18,bw,C57BL/6J,m,32.5,30270610,550,000664,7,1.24
56701,GMC18,bw,C57BL/6J,m,28.7,30270611,550,000664,7,-1.18
56701,GMC18,bw,C57BL/6J,m,29.6,30280238,550,000664,7,-0.60
56701,GMC18,bw,C57BL/6J,m,30.7,30280239,550,000664,7,0.10
56701,GMC18,bw,C57BL/6J,m,28.6,30280240,550,000664,7,-1.24
56701,GMC18,bw,C57BL/6J,m,28.3,30280241,550,000664,7,-1.43
56701,GMC18,bw,CAST/EiJ,f,12.9,30250355,550,000928,2,-1.10
56701,GMC18,bw,CAST/EiJ,f,12.8,30250356,550,000928,2,-1.18
56701,GMC18,bw,CAST/EiJ,f,12.8,30250357,550,000928,2,-1.18
56701,GMC18,bw,CAST/EiJ,f,14,30250360,550,000928,2,-0.19
56701,GMC18,bw,CAST/EiJ,f,15.3,30250361,550,000928,2,0.88
56701,GMC18,bw,CAST/EiJ,f,14.5,30260175,550,000928,2,0.22
56701,GMC18,bw,CAST/EiJ,f,16.2,30260176,550,000928,2,1.62
56701,GMC18,bw,CAST/EiJ,f,14.6,30260177,550,000928,2,0.30
56701,GMC18,bw,CAST/EiJ,f,15,30260178,550,000928,2,0.63
56701,GMC18,bw,CAST/EiJ,m,15.9,30250352,550,000928,2,-1.86
56701,GMC18,bw,CAST/EiJ,m,17.5,30250353,550,000928,2,-0.48
56701,GMC18,bw,CAST/EiJ,m,18.4,30250358,550,000928,2,0.30
56701,GMC18,bw,CAST/EiJ,m,17.9,30250359,550,000928,2,-0.14
56701,GMC18,bw,CAST/EiJ,m,18.3,30260171,550,000928,2,0.21
56701,GMC18,bw,CAST/EiJ,m,18.8,30260172,550,000928,2,0.64
56701,GMC18,bw,CAST/EiJ,m,19.6,30260173,550,000928,2,1.33
56701,GMC18,bw,NOD/ShiLtJ,f,24,30250323,550,001976,13,-0.21
56701,GMC18,bw,NOD/ShiLtJ,f,24.2,30250324,550,001976,13,-0.13
56701,GMC18,bw,NOD/ShiLtJ,f,25,30250327,550,001976,13,0.20
56701,GMC18,bw,NOD/ShiLtJ,f,25.8,30250328,550,001976,13,0.52
56701,GMC18,bw,NOD/ShiLtJ,f,25.8,30260232,550,001976,13,0.52
56701,GMC18,bw,NOD/ShiLtJ,f,20.8,30260233,550,001976,13,-1.51
56701,GMC18,bw,NOD/ShiLtJ,f,27.9,30260234,550,001976,13,1.37
56701,GMC18,bw,NOD/ShiLtJ,f,21.7,30260235,550,001976,13,-1.14
56701,GMC18,bw,NOD/ShiLtJ,f,23.2,30270587,550,001976,13,-0.53
56701,GMC18,bw,NOD/ShiLtJ,f,25.7,30270588,550,001976,13,0.48
56701,GMC18,bw,NOD/ShiLtJ,f,23.2,30270589,550,001976,13,-0.53
56701,GMC18,bw,NOD/ShiLtJ,f,18.1,30270590,550,001976,13,-2.60
56701,GMC18,bw,NOD/ShiLtJ,f,24.5,30280275,550,001976,13,-0.01
56701,GMC18,bw,NOD/ShiLtJ,f,26.9,30280276,550,001976,13,0.97
56701,GMC18,bw,NOD/ShiLtJ,f,27.8,30280277,550,001976,13,1.33
56701,GMC18,bw,NOD/ShiLtJ,f,25.3,30280278,550,001976,13,0.32
56701,GMC18,bw,NOD/ShiLtJ,f,25.4,30280279,550,001976,13,0.36
56701,GMC18,bw,NOD/ShiLtJ,f,26,30280280,550,001976,13,0.60
56701,GMC18,bw,NOD/ShiLtJ,m,35.3,30250321,550,001976,13,1.58
56701,GMC18,bw,NOD/ShiLtJ,m,32.5,30250322,550,001976,13,0.32
56701,GMC18,bw,NOD/ShiLtJ,m,29.9,30250325,550,001976,13,-0.85
56701,GMC18,bw,NOD/ShiLtJ,m,29.6,30250326,550,001976,13,-0.98
56701,GMC18,bw,NOD/ShiLtJ,m,32,30260228,550,001976,13,0.10
56701,GMC18,bw,NOD/ShiLtJ,m,30.4,30260229,550,001976,13,-0.62
56701,GMC18,bw,NOD/ShiLtJ,m,30.5,30260230,550,001976,13,-0.58
56701,GMC18,bw,NOD/ShiLtJ,m,30.1,30260231,550,001976,13,-0.76
56701,GMC18,bw,NOD/ShiLtJ,m,36.6,30270583,550,001976,13,2.16
56701,GMC18,bw,NOD/ShiLtJ,m,35.7,30270584,550,001976,13,1.76
56701,GMC18,bw,NOD/ShiLtJ,m,29.9,30270585,550,001976,13,-0.85
56701,GMC18,bw,NOD/ShiLtJ,m,31,30270586,550,001976,13,-0.35
56701,GMC18,bw,NOD/ShiLtJ,m,30,30280271,550,001976,13,-0.80
56701,GMC18,bw,NOD/ShiLtJ,m,32.3,30280272,550,001976,13,0.23
56701,GMC18,bw,NOD/ShiLtJ,m,31,30280273,550,001976,13,-0.35
56701,GMC18,bw,NOD/ShiLtJ,m,31.8,30280274,550,001976,13,0.01
56701,GMC18,bw,NZO/HlLtJ,f,52.3,30250329,550,002105,122,-0.02
56701,GMC18,bw,NZO/HlLtJ,f,57.2,30250330,550,002105,122,1.26
56701,GMC18,bw,NZO/HlLtJ,f,54.6,30250331,550,002105,122,0.58
56701,GMC18,bw,NZO/HlLtJ,f,49.6,30250332,550,002105,122,-0.72
56701,GMC18,bw,NZO/HlLtJ,f,49.7,30260182,550,002105,122,-0.70
56701,GMC18,bw,NZO/HlLtJ,f,52.8,30260183,550,002105,122,0.11
56701,GMC18,bw,NZO/HlLtJ,f,54.6,30260184,550,002105,122,0.58
56701,GMC18,bw,NZO/HlLtJ,f,51.5,30260185,550,002105,122,-0.23
56701,GMC18,bw,NZO/HlLtJ,f,52.4,30270595,550,002105,122,0.01
56701,GMC18,bw,NZO/HlLtJ,f,54.6,30270596,550,002105,122,0.58
56701,GMC18,bw,NZO/HlLtJ,f,55.6,30270597,550,002105,122,0.84
56701,GMC18,bw,NZO/HlLtJ,f,60.3,30270598,550,002105,122,2.07
56701,GMC18,bw,NZO/HlLtJ,f,45.3,30280259,550,002105,122,-1.85
56701,GMC18,bw,NZO/HlLtJ,f,52,30280260,550,002105,122,-0.10
56701,GMC18,bw,NZO/HlLtJ,f,47.5,30280261,550,002105,122,-1.27
56701,GMC18,bw,NZO/HlLtJ,f,48,30289716,550,002105,122,-1.14
56701,GMC18,bw,NZO/HlLtJ,m,51.4,30250333,550,002105,122,-0.58
56701,GMC18,bw,NZO/HlLtJ,m,48.6,30250334,550,002105,122,-0.96
56701,GMC18,bw,NZO/HlLtJ,m,38.3,30250335,550,002105,122,-2.35
56701,GMC18,bw,NZO/HlLtJ,m,48.1,30250336,550,002105,122,-1.02
56701,GMC18,bw,NZO/HlLtJ,m,56.2,30260179,550,002105,122,0.07
56701,GMC18,bw,NZO/HlLtJ,m,59.1,30260180,550,002105,122,0.47
56701,GMC18,bw,NZO/HlLtJ,m,57.6,30260181,550,002105,122,0.26
56701,GMC18,bw,NZO/HlLtJ,m,56.3,30260188,550,002105,122,0.09
56701,GMC18,bw,NZO/HlLtJ,m,47.7,30270591,550,002105,122,-1.08
56701,GMC18,bw,NZO/HlLtJ,m,63.7,30270592,550,002105,122,1.09
56701,GMC18,bw,NZO/HlLtJ,m,52.1,30270593,550,002105,122,-0.48
56701,GMC18,bw,NZO/HlLtJ,m,62.5,30270594,550,002105,122,0.93
56701,GMC18,bw,NZO/HlLtJ,m,60.9,30280254,550,002105,122,0.71
56701,GMC18,bw,NZO/HlLtJ,m,65,30280255,550,002105,122,1.27
56701,GMC18,bw,NZO/HlLtJ,m,62.9,30280256,550,002105,122,0.98
56701,GMC18,bw,NZO/HlLtJ,m,60.1,30289720,550,002105,122,0.60
56701,GMC18,bw,PWK/PhJ,f,17.7,30250342,550,003715,217,0.71
56701,GMC18,bw,PWK/PhJ,f,16.9,30250343,550,003715,217,-0.71
56701,GMC18,bw,WSB/EiJ,f,18.2,30250348,550,001145,42,0.84
56701,GMC18,bw,WSB/EiJ,f,17.1,30250349,550,001145,42,0.27
56701,GMC18,bw,WSB/EiJ,f,14.4,30250351,550,001145,42,-1.11
56701,GMC18,bw,WSB/EiJ,m,19.5,30250344,550,001145,42,0.76
56701,GMC18,bw,WSB/EiJ,m,19.2,30250345,550,001145,42,0.55
56701,GMC18,bw,WSB/EiJ,m,16.3,30250346,550,001145,42,-1.45
56701,GMC18,bw,WSB/EiJ,m,18.6,30250347,550,001145,42,0.14
56702,GMC18,body_length,129S1/SvImJ,f,9.7,30250371,550,002448,3,0.95
56702,GMC18,body_length,129S1/SvImJ,f,9.3,30250373,550,002448,3,-0.89
56702,GMC18,body_length,129S1/SvImJ,f,9.3,30250374,550,002448,3,-0.89
56702,GMC18,body_length,129S1/SvImJ,f,9.9,30250377,550,002448,3,1.87
56702,GMC18,body_length,129S1/SvImJ,f,9.6,30260209,550,002448,3,0.49
56702,GMC18,body_length,129S1/SvImJ,f,9.4,30260210,550,002448,3,-0.43
56702,GMC18,body_length,129S1/SvImJ,f,9.7,30260211,550,002448,3,0.95
56702,GMC18,body_length,129S1/SvImJ,f,9.5,30260212,550,002448,3,0.03
56702,GMC18,body_length,129S1/SvImJ,f,9.5,30270554,550,002448,3,0.03
56702,GMC18,body_length,129S1/SvImJ,f,9.3,30270555,550,002448,3,-0.89
56702,GMC18,body_length,129S1/SvImJ,f,9.6,30270556,550,002448,3,0.49
56702,GMC18,body_length,129S1/SvImJ,f,9.4,30270557,550,002448,3,-0.43
56702,GMC18,body_length,129S1/SvImJ,f,9.7,30280250,550,002448,3,0.95
56702,GMC18,body_length,129S1/SvImJ,f,9.6,30280251,550,002448,3,0.49
56702,GMC18,body_length,129S1/SvImJ,f,9,30280252,550,002448,3,-2.27
56702,GMC18,body_length,129S1/SvImJ,f,9.4,30280253,550,002448,3,-0.43
56702,GMC18,body_length,129S1/SvImJ,m,9.8,30250370,550,002448,3,0.69
56702,GMC18,body_length,129S1/SvImJ,m,9.8,30250372,550,002448,3,0.69
56702,GMC18,body_length,129S1/SvImJ,m,10,30250375,550,002448,3,1.85
56702,GMC18,body_length,129S1/SvImJ,m,9.9,30250376,550,002448,3,1.27
56702,GMC18,body_length,129S1/SvImJ,m,9.6,30260206,550,002448,3,-0.47
56702,GMC18,body_length,129S1/SvImJ,m,9.5,30260207,550,002448,3,-1.05
56702,GMC18,body_length,129S1/SvImJ,m,9.9,30260208,550,002448,3,1.27
56702,GMC18,body_length,129S1/SvImJ,m,9.8,30270558,550,002448,3,0.69
56702,GMC18,body_length,129S1/SvImJ,m,9.5,30270559,550,002448,3,-1.05
56702,GMC18,body_length,129S1/SvImJ,m,9.8,30270560,550,002448,3,0.69
56702,GMC18,body_length,129S1/SvImJ,m,9.5,30270561,550,002448,3,-1.05
56702,GMC18,body_length,129S1/SvImJ,m,9.6,30270562,550,002448,3,-0.47
56702,GMC18,body_length,129S1/SvImJ,m,9.5,30280246,550,002448,3,-1.05
56702,GMC18,body_length,129S1/SvImJ,m,9.6,30280247,550,002448,3,-0.47
56702,GMC18,body_length,129S1/SvImJ,m,9.6,30280248,550,002448,3,-0.47
56702,GMC18,body_length,129S1/SvImJ,m,9.5,30280249,550,002448,3,-1.05
56702,GMC18,body_length,A/J,f,8.9,30250366,550,000646,4,-0.14
56702,GMC18,body_length,A/J,f,8.9,30250367,550,000646,4,-0.14
56702,GMC18,body_length,A/J,f,8.8,30250368,550,000646,4,-0.58
56702,GMC18,body_length,A/J,f,8.7,30250369,550,000646,4,-1.02
56702,GMC18,body_length,A/J,f,9.1,30260202,550,000646,4,0.74
56702,GMC18,body_length,A/J,f,8.7,30260203,550,000646,4,-1.02
56702,GMC18,body_length,A/J,f,8.4,30260204,550,000646,4,-2.34
56702,GMC18,body_length,A/J,f,8.9,30260205,550,000646,4,-0.14
56702,GMC18,body_length,A/J,f,8.8,30270575,550,000646,4,-0.58
56702,GMC18,body_length,A/J,f,9,30270576,550,000646,4,0.30
56702,GMC18,body_length,A/J,f,9.3,30270577,550,000646,4,1.62
56702,GMC18,body_length,A/J,f,9,30270578,550,000646,4,0.30
56702,GMC18,body_length,A/J,f,9.1,30280285,550,000646,4,0.74
56702,GMC18,body_length,A/J,f,9,30280286,550,000646,4,0.30
56702,GMC18,body_length,A/J,f,9.3,30280287,550,000646,4,1.62
56702,GMC18,body_length,A/J,f,9,30280288,550,000646,4,0.30
56702,GMC18,body_length,A/J,m,9.4,30250362,550,000646,4,0.11
56702,GMC18,body_length,A/J,m,9.6,30250363,550,000646,4,1.27
56702,GMC18,body_length,A/J,m,9.4,30250364,550,000646,4,0.11
56702,GMC18,body_length,A/J,m,9,30250365,550,000646,4,-2.22
56702,GMC18,body_length,A/J,m,9.3,30260198,550,000646,4,-0.47
56702,GMC18,body_length,A/J,m,9.4,30260199,550,000646,4,0.11
56702,GMC18,body_length,A/J,m,9.2,30260200,550,000646,4,-1.05
56702,GMC18,body_length,A/J,m,9.3,30260201,550,000646,4,-0.47
56702,GMC18,body_length,A/J,m,9.3,30270579,550,000646,4,-0.47
56702,GMC18,body_length,A/J,m,9.3,30270580,550,000646,4,-0.47
56702,GMC18,body_length,A/J,m,9.4,30270581,550,000646,4,0.11
56702,GMC18,body_length,A/J,m,9.4,30270582,550,000646,4,0.11
56702,GMC18,body_length,A/J,m,9.4,30280281,550,000646,4,0.11
56702,GMC18,body_length,A/J,m,9.5,30280282,550,000646,4,0.69
56702,GMC18,body_length,A/J,m,9.8,30280283,550,000646,4,2.43
56702,GMC18,body_length,A/J,m,9.4,30280284,550,000646,4,0.11
56702,GMC18,body_length,C57BL/6J,f,9.3,30250378,550,000664,7,0.41
56702,GMC18,body_length,C57BL/6J,f,9.2,30250379,550,000664,7,-0.14
56702,GMC18,body_length,C57BL/6J,f,8.9,30250380,550,000664,7,-1.80
56702,GMC18,body_length,C57BL/6J,f,9.2,30250381,550,000664,7,-0.14
56702,GMC18,body_length,C57BL/6J,f,9.5,30260217,550,000664,7,1.52
56702,GMC18,body_length,C57BL/6J,f,9.5,30260218,550,000664,7,1.52
56702,GMC18,body_length,C57BL/6J,f,9.3,30260219,550,000664,7,0.41
56702,GMC18,body_length,C57BL/6J,f,9.1,30260220,550,000664,7,-0.69
56702,GMC18,body_length,C57BL/6J,f,9,30270612,550,000664,7,-1.24
56702,GMC18,body_length,C57BL/6J,f,9.3,30270613,550,000664,7,0.41
56702,GMC18,body_length,C57BL/6J,f,9.2,30270614,550,000664,7,-0.14
56702,GMC18,body_length,C57BL/6J,f,9,30270615,550,000664,7,-1.24
56702,GMC18,body_length,C57BL/6J,f,9.3,30280242,550,000664,7,0.41
56702,GMC18,body_length,C57BL/6J,f,9.2,30280243,550,000664,7,-0.14
56702,GMC18,body_length,C57BL/6J,f,9.1,30280244,550,000664,7,-0.69
56702,GMC18,body_length,C57BL/6J,f,9.5,30280245,550,000664,7,1.52
56702,GMC18,body_length,C57BL/6J,m,9.5,30250382,550,000664,7,-0.30
56702,GMC18,body_length,C57BL/6J,m,9.4,30250383,550,000664,7,-0.99
56702,GMC18,body_length,C57BL/6J,m,9.5,30250384,550,000664,7,-0.30
56702,GMC18,body_length,C57BL/6J,m,9.7,30250385,550,000664,7,1.07
56702,GMC18,body_length,C57BL/6J,m,9.5,30260213,550,000664,7,-0.30
56702,GMC18,body_length,C57BL/6J,m,9.4,30260214,550,000664,7,-0.99
56702,GMC18,body_length,C57BL/6J,m,9.4,30260215,550,000664,7,-0.99
56702,GMC18,body_length,C57BL/6J,m,9.4,30260216,550,000664,7,-0.99
56702,GMC18,body_length,C57BL/6J,m,9.8,30270608,550,000664,7,1.76
56702,GMC18,body_length,C57BL/6J,m,9.6,30270609,550,000664,7,0.39
56702,GMC18,body_length,C57BL/6J,m,9.7,30270610,550,000664,7,1.07
56702,GMC18,body_length,C57BL/6J,m,9.3,30270611,550,000664,7,-1.67
56702,GMC18,body_length,C57BL/6J,m,9.7,30280238,550,000664,7,1.07
56702,GMC18,body_length,C57BL/6J,m,9.7,30280239,550,000664,7,1.07
56702,GMC18,body_length,C57BL/6J,m,9.5,30280240,550,000664,7,-0.30
56702,GMC18,body_length,C57BL/6J,m,9.6,30280241,550,000664,7,0.39
56702,GMC18,body_length,CAST/EiJ,m,8.2,30250358,550,000928,2,0.00
56702,GMC18,body_length,CAST/EiJ,m,8.3,30260171,550,000928,2,1.22
56702,GMC18,body_length,CAST/EiJ,m,8.1,30260172,550,000928,2,-1.22
56702,GMC18,body_length,CAST/EiJ,m,8.2,30260173,550,000928,2,0.00
56702,GMC18,body_length,NOD/ShiLtJ,f,9.9,30250323,550,001976,13,0.96
56702,GMC18,body_length,NOD/ShiLtJ,f,9.4,30250324,550,001976,13,-1.00
56702,GMC18,body_length,NOD/ShiLtJ,f,9.7,30250327,550,001976,13,0.17
56702,GMC18,body_length,NOD/ShiLtJ,f,9.6,30250328,550,001976,13,-0.22
56702,GMC18,body_length,NOD/ShiLtJ,f,9.7,30260232,550,001976,13,0.17
56702,GMC18,body_length,NOD/ShiLtJ,f,9.3,30260233,550,001976,13,-1.39
56702,GMC18,body_length,NOD/ShiLtJ,f,10.1,30260234,550,001976,13,1.74
56702,GMC18,body_length,NOD/ShiLtJ,f,9.6,30260235,550,001976,13,-0.22
56702,GMC18,body_length,NOD/ShiLtJ,f,9.3,30270587,550,001976,13,-1.39
56702,GMC18,body_length,NOD/ShiLtJ,f,9.8,30270588,550,001976,13,0.57
56702,GMC18,body_length,NOD/ShiLtJ,f,9.7,30270589,550,001976,13,0.17
56702,GMC18,body_length,NOD/ShiLtJ,f,9.2,30270590,550,001976,13,-1.79
56702,GMC18,body_length,NOD/ShiLtJ,f,9.7,30280275,550,001976,13,0.17
56702,GMC18,body_length,NOD/ShiLtJ,f,9.5,30280276,550,001976,13,-0.61
56702,GMC18,body_length,NOD/ShiLtJ,f,9.9,30280277,550,001976,13,0.96
56702,GMC18,body_length,NOD/ShiLtJ,f,9.7,30280278,550,001976,13,0.17
56702,GMC18,body_length,NOD/ShiLtJ,f,9.6,30280279,550,001976,13,-0.22
56702,GMC18,body_length,NOD/ShiLtJ,f,10.1,30280280,550,001976,13,1.74
56702,GMC18,body_length,NOD/ShiLtJ,m,9.8,30250321,550,001976,13,-0.27
56702,GMC18,body_length,NOD/ShiLtJ,m,9.8,30250322,550,001976,13,-0.27
56702,GMC18,body_length,NOD/ShiLtJ,m,9.7,30250325,550,001976,13,-0.66
56702,GMC18,body_length,NOD/ShiLtJ,m,9.6,30250326,550,001976,13,-1.05
56702,GMC18,body_length,NOD/ShiLtJ,m,9.7,30260228,550,001976,13,-0.66
56702,GMC18,body_length,NOD/ShiLtJ,m,9.5,30260229,550,001976,13,-1.45
56702,GMC18,body_length,NOD/ShiLtJ,m,10.1,30260230,550,001976,13,0.91
56702,GMC18,body_length,NOD/ShiLtJ,m,9.8,30260231,550,001976,13,-0.27
56702,GMC18,body_length,NOD/ShiLtJ,m,10.4,30270583,550,001976,13,2.08
56702,GMC18,body_length,NOD/ShiLtJ,m,10.3,30270584,550,001976,13,1.69
56702,GMC18,body_length,NOD/ShiLtJ,m,9.7,30270585,550,001976,13,-0.66
56702,GMC18,body_length,NOD/ShiLtJ,m,10.2,30270586,550,001976,13,1.30
56702,GMC18,body_length,NOD/ShiLtJ,m,9.8,30280271,550,001976,13,-0.27
56702,GMC18,body_length,NOD/ShiLtJ,m,9.9,30280272,550,001976,13,0.12
56702,GMC18,body_length,NOD/ShiLtJ,m,9.7,30280273,550,001976,13,-0.66
56702,GMC18,body_length,NOD/ShiLtJ,m,9.9,30280274,550,001976,13,0.12
56702,GMC18,body_length,NZO/HlLtJ,f,10.5,30250329,550,002105,122,-0.30
56702,GMC18,body_length,NZO/HlLtJ,f,10.7,30250330,550,002105,122,0.66
56702,GMC18,body_length,NZO/HlLtJ,f,10.2,30250331,550,002105,122,-1.73
56702,GMC18,body_length,NZO/HlLtJ,f,10.6,30250332,550,002105,122,0.18
56702,GMC18,body_length,NZO/HlLtJ,f,10.5,30260182,550,002105,122,-0.30
56702,GMC18,body_length,NZO/HlLtJ,f,10.3,30260183,550,002105,122,-1.25
56702,GMC18,body_length,NZO/HlLtJ,f,10.4,30260184,550,002105,122,-0.78
56702,GMC18,body_length,NZO/HlLtJ,f,10.5,30260185,550,002105,122,-0.30
56702,GMC18,body_length,NZO/HlLtJ,f,10.7,30270595,550,002105,122,0.66
56702,GMC18,body_length,NZO/HlLtJ,f,10.6,30270596,550,002105,122,0.18
56702,GMC18,body_length,NZO/HlLtJ,f,11,30270597,550,002105,122,2.09
56702,GMC18,body_length,NZO/HlLtJ,f,10.6,30270598,550,002105,122,0.18
56702,GMC18,body_length,NZO/HlLtJ,f,10.3,30280259,550,002105,122,-1.25
