measnum,projsym,varname,strain,sex,value,animal_id,animal_projid,stocknum,strainid,zscore
19701,Paigen4,HDLC,129S1/SvImJ,f,81,2448F01T,197,002448,3,-0.25
19701,Paigen4,HDLC,129S1/SvImJ,f,89,2448F53T,197,002448,3,0.43
19701,Paigen4,HDLC,129S1/SvImJ,f,92,2448F54T,197,002448,3,0.69
19701,Paigen4,HDLC,129S1/SvImJ,f,90,2448F55T,197,002448,3,0.52
19701,Paigen4,HDLC,129S1/SvImJ,f,89,2448F52T,197,002448,3,0.43
19701,Paigen4,HDLC,129S1/SvImJ,f,100,2448F51T,197,002448,3,1.37
19701,Paigen4,HDLC,129S1/SvImJ,f,83,2448F50T,197,002448,3,-0.08
19701,Paigen4,HDLC,129S1/SvImJ,f,71,2448F33T,197,002448,3,-1.10
19701,Paigen4,HDLC,129S1/SvImJ,f,82,2448F32T,197,002448,3,-0.16
19701,Paigen4,HDLC,129S1/SvImJ,f,78,2448F31T,197,002448,3,-0.51
19701,Paigen4,HDLC,129S1/SvImJ,f,88,2448F30T,197,002448,3,0.35
19701,Paigen4,HDLC,129S1/SvImJ,f,74,2448F16T,197,002448,3,-0.85
19701,Paigen4,HDLC,129S1/SvImJ,f,97,2448F15T,197,002448,3,1.11
19701,Paigen4,HDLC,129S1/SvImJ,f,99,2448F12T,197,002448,3,1.28
19701,Paigen4,HDLC,129S1/SvImJ,f,91,2448F11T,197,002448,3,0.60
19701,Paigen4,HDLC,129S1/SvImJ,f,103,2448F10T,197,002448,3,1.63
19701,Paigen4,HDLC,129S1/SvImJ,f,77.8,2448F09T,197,002448,3,-0.52
19701,Paigen4,HDLC,129S1/SvImJ,f,61.6,2448F07T,197,002448,3,-1.90
19701,Paigen4,HDLC,129S1/SvImJ,f,85.3,2448F06T,197,002448,3,0.12
19701,Paigen4,HDLC,129S1/SvImJ,f,62.6,2448F05T,197,002448,3,-1.82
19701,Paigen4,HDLC,129S1/SvImJ,f,95,2448F04T,197,002448,3,0.94
19701,Paigen4,HDLC,129S1/SvImJ,f,70.2,2448F03T,197,002448,3,-1.17
19701,Paigen4,HDLC,129S1/SvImJ,f,71,2448F02T,197,002448,3,-1.10
19701,Paigen4,HDLC,129S1/SvImJ,m,127,2448M56T,197,002448,3,1.04
19701,Paigen4,HDLC,129S1/SvImJ,m,137,2448M57T,197,002448,3,1.82
19701,Paigen4,HDLC,129S1/SvImJ,m,121,2448M55T,197,002448,3,0.58
19701,Paigen4,HDLC,129S1/SvImJ,m,116,2448M54T,197,002448,3,0.19
19701,Paigen4,HDLC,129S1/SvImJ,m,108,2448M53T,197,002448,3,-0.43
19701,Paigen4,HDLC,129S1/SvImJ,m,109,2448M52T,197,002448,3,-0.35
19701,Paigen4,HDLC,129S1/SvImJ,m,99,2448M51T,197,002448,3,-1.13
19701,Paigen4,HDLC,129S1/SvImJ,m,99,2448M50T,197,002448,3,-1.13
19701,Paigen4,HDLC,129S1/SvImJ,m,106,2448M05T,197,002448,3,-0.59
19701,Paigen4,HDLC,A/J,f,45,0646F04T,197,000646,4,-0.18
19701,Paigen4,HDLC,A/J,f,39,0646F01T,197,000646,4,-0.82
19701,Paigen4,HDLC,A/J,f,38,0646F02T,197,000646,4,-0.92
19701,Paigen4,HDLC,A/J,f,37,0646F05T,197,000646,4,-1.03
19701,Paigen4,HDLC,A/J,f,41,0646F06T,197,000646,4,-0.61
19701,Paigen4,HDLC,A/J,f,51,0646F07T,197,000646,4,0.46
19701,Paigen4,HDLC,A/J,f,43,0646F08T,197,000646,4,-0.39
19701,Paigen4,HDLC,A/J,f,62,0646F09T,197,000646,4,1.62
19701,Paigen4,HDLC,A/J,f,63,0646F10T,197,000646,4,1.73
19701,Paigen4,HDLC,A/J,f,48,0646F03T,197,000646,4,0.14
19701,Paigen4,HDLC,A/J,m,73,0646M07T,197,000646,4,1.77
19701,Paigen4,HDLC,A/J,m,63,0646M09T,197,000646,4,0.94
19701,Paigen4,HDLC,A/J,m,30,0646M01T,197,000646,4,-1.81
19701,Paigen4,HDLC,A/J,m,35,0646M02T,197,000646,4,-1.39
19701,Paigen4,HDLC,A/J,m,54,0646M03T,197,000646,4,0.19
19701,Paigen4,HDLC,A/J,m,47,0646M04T,197,000646,4,-0.40
19701,Paigen4,HDLC,A/J,m,42,0646M05T,197,000646,4,-0.81
19701,Paigen4,HDLC,A/J,m,59,0646M32T,197,000646,4,0.60
19701,Paigen4,HDLC,A/J,m,50,0646M31T,197,000646,4,-0.15
19701,Paigen4,HDLC,A/J,m,55,0646M06T,197,000646,4,0.27
19701,Paigen4,HDLC,A/J,m,53,0646M08T,197,000646,4,0.10
19701,Paigen4,HDLC,A/J,m,60,0646M10T,197,000646,4,0.69
19701,Paigen4,HDLC,AKR/J,f,43,0648F38T,197,000648,15,-1.01
19701,Paigen4,HDLC,AKR/J,f,39,0648F37T,197,000648,15,-1.25
19701,Paigen4,HDLC,AKR/J,f,33,0648F36T,197,000648,15,-1.62
19701,Paigen4,HDLC,AKR/J,f,61,0648F35T,197,000648,15,0.09
19701,Paigen4,HDLC,AKR/J,f,40,0648F34T,197,000648,15,-1.19
19701,Paigen4,HDLC,AKR/J,f,68.4,0648F91T,197,000648,15,0.54
19701,Paigen4,HDLC,AKR/J,f,64,0648F32T,197,000648,15,0.27
19701,Paigen4,HDLC,AKR/J,f,42,0648F31T,197,000648,15,-1.07
19701,Paigen4,HDLC,AKR/J,f,60,0648F30T,197,000648,15,0.03
19701,Paigen4,HDLC,AKR/J,f,84,0648F10T,197,000648,15,1.49
19701,Paigen4,HDLC,AKR/J,f,68.4,0648F84T,197,000648,15,0.54
19701,Paigen4,HDLC,AKR/J,f,61.5,0648F86T,197,000648,15,0.12
19701,Paigen4,HDLC,AKR/J,f,54.5,0648F87T,197,000648,15,-0.31
19701,Paigen4,HDLC,AKR/J,f,71.9,0648F88T,197,000648,15,0.75
19701,Paigen4,HDLC,AKR/J,f,84.7,0648F89T,197,000648,15,1.53
19701,Paigen4,HDLC,AKR/J,f,85.8,0648F82T,197,000648,15,1.60
19701,Paigen4,HDLC,AKR/J,f,65,0648F81T,197,000648,15,0.33
19701,Paigen4,HDLC,AKR/J,f,46,0648F39T,197,000648,15,-0.83
19701,Paigen4,HDLC,AKR/J,m,75.4,0648M04T,197,000648,15,0.45
19701,Paigen4,HDLC,AKR/J,m,41.8,0648M09T,197,000648,15,-1.11
19701,Paigen4,HDLC,AKR/J,m,104,0648M10T,197,000648,15,1.78
19701,Paigen4,HDLC,AKR/J,m,64,0648M11T,197,000648,15,-0.08
19701,Paigen4,HDLC,AKR/J,m,62,0648M40T,197,000648,15,-0.17
19701,Paigen4,HDLC,AKR/J,m,63,0648M41T,197,000648,15,-0.13
19701,Paigen4,HDLC,AKR/J,m,85,0648M42T,197,000648,15,0.89
19701,Paigen4,HDLC,AKR/J,m,78.9,0648M03T,197,000648,15,0.61
19701,Paigen4,HDLC,AKR/J,m,54.5,0648M02T,197,000648,15,-0.52
19701,Paigen4,HDLC,AKR/J,m,29,0648M05T,197,000648,15,-1.71
19701,Paigen4,HDLC,BALB/cByJ,f,56,1026F04T,197,001026,50,0.07
19701,Paigen4,HDLC,BALB/cByJ,f,62,1026F72T,197,001026,50,0.74
19701,Paigen4,HDLC,BALB/cByJ,f,55,1026F71T,197,001026,50,-0.04
19701,Paigen4,HDLC,BALB/cByJ,f,47,1026F70T,197,001026,50,-0.93
19701,Paigen4,HDLC,BALB/cByJ,f,56,1026F36T,197,001026,50,0.07
19701,Paigen4,HDLC,BALB/cByJ,f,66,1026F35T,197,001026,50,1.18
19701,Paigen4,HDLC,BALB/cByJ,f,57,1026F34T,197,001026,50,0.19
19701,Paigen4,HDLC,BALB/cByJ,f,65,1026F33T,197,001026,50,1.07
19701,Paigen4,HDLC,BALB/cByJ,f,39,1026F32T,197,001026,50,-1.81
19701,Paigen4,HDLC,BALB/cByJ,f,52,1026F31T,197,001026,50,-0.37
19701,Paigen4,HDLC,BALB/cByJ,f,41,1026F30T,197,001026,50,-1.59
19701,Paigen4,HDLC,BALB/cByJ,f,63,1026F10T,197,001026,50,0.85
19701,Paigen4,HDLC,BALB/cByJ,f,69,1026F09T,197,001026,50,1.52
19701,Paigen4,HDLC,BALB/cByJ,f,67,1026F08T,197,001026,50,1.30
19701,Paigen4,HDLC,BALB/cByJ,f,48,1026F07T,197,001026,50,-0.81
19701,Paigen4,HDLC,BALB/cByJ,f,53,1026F06T,197,001026,50,-0.26
19701,Paigen4,HDLC,BALB/cByJ,f,56,1026F05T,197,001026,50,0.07
19701,Paigen4,HDLC,BALB/cByJ,f,44,1026F03T,197,001026,50,-1.26
19701,Paigen4,HDLC,BALB/cByJ,m,97,1026M71T,197,001026,50,1.60
19701,Paigen4,HDLC,BALB/cByJ,m,76,1026M35T,197,001026,50,-0.44
19701,Paigen4,HDLC,BALB/cByJ,m,90,1026M01T,197,001026,50,0.92
19701,Paigen4,HDLC,BALB/cByJ,m,86,1026M02T,197,001026,50,0.53
19701,Paigen4,HDLC,BALB/cByJ,m,75,1026M03T,197,001026,50,-0.54
19701,Paigen4,HDLC,BALB/cByJ,m,65,1026M04T,197,001026,50,-1.51
19701,Paigen4,HDLC,BALB/cByJ,m,89,1026M30T,197,001026,50,0.82
19701,Paigen4,HDLC,BALB/cByJ,m,83,1026M31T,197,001026,50,0.24
19701,Paigen4,HDLC,BALB/cByJ,m,65,1026M32T,197,001026,50,-1.51
19701,Paigen4,HDLC,BALB/cByJ,m,77,1026M33T,197,001026,50,-0.34
19701,Paigen4,HDLC,BALB/cByJ,m,67,1026M34T,197,001026,50,-1.31
19701,Paigen4,HDLC,BALB/cByJ,m,73,1026M74T,197,001026,50,-0.73
19701,Paigen4,HDLC,BALB/cByJ,m,87,1026M73T,197,001026,50,0.63
19701,Paigen4,HDLC,BALB/cByJ,m,84,1026M72T,197,001026,50,0.34
19701,Paigen4,HDLC,BALB/cByJ,m,94,1026M70T,197,001026,50,1.31
19701,Paigen4,HDLC,BALB/cJ,m,94,0651M10T,197,000651,5,1.21
19701,Paigen4,HDLC,BALB/cJ,m,80,0651M08T,197,000651,5,0.34
19701,Paigen4,HDLC,BALB/cJ,m,50,0651M07T,197,000651,5,-1.54
19701,Paigen4,HDLC,BALB/cJ,m,72,0651M09T,197,000651,5,-0.16
19701,Paigen4,HDLC,BALB/cJ,m,77,0651M06T,197,000651,5,0.15
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,64,2282F24T,197,002282,1,-0.10
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,67,2282F23T,197,002282,1,0.58
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,69,2282F22T,197,002282,1,1.04
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,71,2282F21T,197,002282,1,1.49
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,59,2282F20T,197,002282,1,-1.24
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,68,2282F28T,197,002282,1,0.81
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,63,2282F25T,197,002282,1,-0.33
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,66,2282F27T,197,002282,1,0.35
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,60,2282F26T,197,002282,1,-1.01
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,65,2282F30T,197,002282,1,0.12
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,f,57,2282F29T,197,002282,1,-1.70
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,95,2282M33T,197,002282,1,1.85
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,85,2282M34T,197,002282,1,-0.56
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,93,2282M35T,197,002282,1,1.37
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,83.5,2282M08T,197,002282,1,-0.92
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,83.5,2282M10T,197,002282,1,-0.92
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,88,2282M11T,197,002282,1,0.16
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,85,2282M30T,197,002282,1,-0.56
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,85,2282M31T,197,002282,1,-0.56
19701,Paigen4,HDLC,BTBR T<+> Itpr3<tf>/J,m,88,2282M32T,197,002282,1,0.16
19701,Paigen4,HDLC,BUB/BnJ,f,46,0653F15T,197,000653,24,0.31
19701,Paigen4,HDLC,BUB/BnJ,f,27,0653F09T,197,000653,24,-1.66
19701,Paigen4,HDLC,BUB/BnJ,f,60,0653F08T,197,000653,24,1.76
19701,Paigen4,HDLC,BUB/BnJ,f,37,0653F07T,197,000653,24,-0.62
19701,Paigen4,HDLC,BUB/BnJ,f,35,0653F06T,197,000653,24,-0.83
19701,Paigen4,HDLC,BUB/BnJ,f,38,0653F05T,197,000653,24,-0.52
19701,Paigen4,HDLC,BUB/BnJ,f,48,0653F14T,197,000653,24,0.52
19701,Paigen4,HDLC,BUB/BnJ,f,45,0653F13T,197,000653,24,0.21
19701,Paigen4,HDLC,BUB/BnJ,f,40,0653F12T,197,000653,24,-0.31
19701,Paigen4,HDLC,BUB/BnJ,f,54,0653F90T,197,000653,24,1.14
19701,Paigen4,HDLC,BUB/BnJ,m,64.8,0653M09T,197,000653,24,-1.18
19701,Paigen4,HDLC,BUB/BnJ,m,89.6,0653M10T,197,000653,24,0.62
19701,Paigen4,HDLC,BUB/BnJ,m,78.8,0653M04T,197,000653,24,-0.16
19701,Paigen4,HDLC,BUB/BnJ,m,76.7,0653M05T,197,000653,24,-0.31
19701,Paigen4,HDLC,BUB/BnJ,m,83.2,0653M08T,197,000653,24,0.16
19701,Paigen4,HDLC,BUB/BnJ,m,72.4,0653M06T,197,000653,24,-0.63
19701,Paigen4,HDLC,BUB/BnJ,m,106,0653M03T,197,000653,24,1.82
19701,Paigen4,HDLC,BUB/BnJ,m,61.6,0653M02T,197,000653,24,-1.41
19701,Paigen4,HDLC,BUB/BnJ,m,97.2,0653M01T,197,000653,24,1.18
19701,Paigen4,HDLC,BUB/BnJ,m,79.9,0653M07T,197,000653,24,-0.08
19701,Paigen4,HDLC,C3H/HeJ,f,78,0659F08T,197,000659,6,-0.10
19701,Paigen4,HDLC,C3H/HeJ,f,78,0659F09T,197,000659,6,-0.10
19701,Paigen4,HDLC,C3H/HeJ,f,73.4,0659F07T,197,000659,6,-0.49
19701,Paigen4,HDLC,C3H/HeJ,f,90.7,0659F06T,197,000659,6,1.00
19701,Paigen4,HDLC,C3H/HeJ,f,84.2,0659F05T,197,000659,6,0.44
19701,Paigen4,HDLC,C3H/HeJ,f,89.6,0659F04T,197,000659,6,0.91
19701,Paigen4,HDLC,C3H/HeJ,f,91.8,0659F03T,197,000659,6,1.10
19701,Paigen4,HDLC,C3H/HeJ,f,70.2,0659F02T,197,000659,6,-0.77
19701,Paigen4,HDLC,C3H/HeJ,f,56.2,0659F01T,197,000659,6,-1.98
19701,Paigen4,HDLC,C3H/HeJ,m,107,0659M02T,197,000659,6,-0.11
19701,Paigen4,HDLC,C3H/HeJ,m,107,0659M03T,197,000659,6,-0.11
19701,Paigen4,HDLC,C3H/HeJ,m,104,0659M04T,197,000659,6,-1.57
19701,Paigen4,HDLC,C3H/HeJ,m,108,0659M05T,197,000659,6,0.38
19701,Paigen4,HDLC,C3H/HeJ,m,108,0659M13T,197,000659,6,0.38
19701,Paigen4,HDLC,C3H/HeJ,m,109,0659M14T,197,000659,6,0.87
19701,Paigen4,HDLC,C3H/HeJ,m,110,0659M30T,197,000659,6,1.36
19701,Paigen4,HDLC,C3H/HeJ,m,104,0659M40T,197,000659,6,-1.57
19701,Paigen4,HDLC,C3H/HeJ,m,108,0659M41T,197,000659,6,0.38
19701,Paigen4,HDLC,C57BL/10J,f,49,0665F41T,197,000665,38,-0.29
19701,Paigen4,HDLC,C57BL/10J,f,53,0665F40T,197,000665,38,0.30
19701,Paigen4,HDLC,C57BL/10J,f,50,0665F49T,197,000665,38,-0.14
19701,Paigen4,HDLC,C57BL/10J,f,45,0665F37T,197,000665,38,-0.88
19701,Paigen4,HDLC,C57BL/10J,f,46,0665F36T,197,000665,38,-0.73
19701,Paigen4,HDLC,C57BL/10J,f,58,0665F35T,197,000665,38,1.05
19701,Paigen4,HDLC,C57BL/10J,f,55,0665F34T,197,000665,38,0.60
19701,Paigen4,HDLC,C57BL/10J,f,38,0665F21T,197,000665,38,-1.92
19701,Paigen4,HDLC,C57BL/10J,f,48.7,0665F10T,197,000665,38,-0.33
19701,Paigen4,HDLC,C57BL/10J,f,51,0665F08T,197,000665,38,0.01
19701,Paigen4,HDLC,C57BL/10J,f,48.7,0665F07T,197,000665,38,-0.33
19701,Paigen4,HDLC,C57BL/10J,f,56.8,0665F06T,197,000665,38,0.87
19701,Paigen4,HDLC,C57BL/10J,f,63.8,0665F03T,197,000665,38,1.91
19701,Paigen4,HDLC,C57BL/10J,f,52.2,0665F05T,197,000665,38,0.19
19701,Paigen4,HDLC,C57BL/10J,f,55.7,0665F01T,197,000665,38,0.70
19701,Paigen4,HDLC,C57BL/10J,f,49,0665F48T,197,000665,38,-0.29
19701,Paigen4,HDLC,C57BL/10J,f,42,0665F47T,197,000665,38,-1.33
19701,Paigen4,HDLC,C57BL/10J,f,39,0665F46T,197,000665,38,-1.77
19701,Paigen4,HDLC,C57BL/10J,f,50,0665F45T,197,000665,38,-0.14
19701,Paigen4,HDLC,C57BL/10J,f,49,0665F44T,197,000665,38,-0.29
19701,Paigen4,HDLC,C57BL/10J,f,62,0665F43T,197,000665,38,1.64
19701,Paigen4,HDLC,C57BL/10J,f,59,0665F42T,197,000665,38,1.19
19701,Paigen4,HDLC,C57BL/10J,m,29,0665M10T,197,000665,38,0.40
19701,Paigen4,HDLC,C57BL/10J,m,5.80,0665M09T,197,000665,38,-1.08
19701,Paigen4,HDLC,C57BL/10J,m,26.7,0665M01T,197,000665,38,0.26
19701,Paigen4,HDLC,C57BL/10J,m,8.12,0665M03T,197,000665,38,-0.93
19701,Paigen4,HDLC,C57BL/10J,m,32.5,0665M04T,197,000665,38,0.63
19701,Paigen4,HDLC,C57BL/10J,m,5.80,0665M05T,197,000665,38,-1.08
19701,Paigen4,HDLC,C57BL/10J,m,54.5,0665M06T,197,000665,38,2.03
19701,Paigen4,HDLC,C57BL/10J,m,18.6,0665M07T,197,000665,38,-0.26
19701,Paigen4,HDLC,C57BL/10J,m,23.2,0665M08T,197,000665,38,0.03
19701,Paigen4,HDLC,C57BL/6J,f,22,0664F07T,197,000664,7,-1.09
19701,Paigen4,HDLC,C57BL/6J,f,35,0664F91T,197,000664,7,-0.20
19701,Paigen4,HDLC,C57BL/6J,f,33,0664F92T,197,000664,7,-0.34
19701,Paigen4,HDLC,C57BL/6J,f,46,0664F93T,197,000664,7,0.55
19701,Paigen4,HDLC,C57BL/6J,f,55,0664F77T,197,000664,7,1.17
19701,Paigen4,HDLC,C57BL/6J,f,38,0664F11T,197,000664,7,0.01
19701,Paigen4,HDLC,C57BL/6J,f,53,0664F20T,197,000664,7,1.03
19701,Paigen4,HDLC,C57BL/6J,f,66,0664F21T,197,000664,7,1.93
19701,Paigen4,HDLC,C57BL/6J,f,34,0664F71T,197,000664,7,-0.27
19701,Paigen4,HDLC,C57BL/6J,f,36,0664F72T,197,000664,7,-0.13
19701,Paigen4,HDLC,C57BL/6J,f,53,0664F73T,197,000664,7,1.03
19701,Paigen4,HDLC,C57BL/6J,f,46,0664F76T,197,000664,7,0.55
19701,Paigen4,HDLC,C57BL/6J,f,33,0664F03T,197,000664,7,-0.34
19701,Paigen4,HDLC,C57BL/6J,f,39,0664F02T,197,000664,7,0.07
19701,Paigen4,HDLC,C57BL/6J,f,41,0664F01T,197,000664,7,0.21
19701,Paigen4,HDLC,C57BL/6J,f,31,0664F04T,197,000664,7,-0.47
19701,Paigen4,HDLC,C57BL/6J,f,30,0664F05T,197,000664,7,-0.54
19701,Paigen4,HDLC,C57BL/6J,f,25,0664F06T,197,000664,7,-0.89
19701,Paigen4,HDLC,C57BL/6J,f,14,0664F08T,197,000664,7,-1.64
19701,Paigen4,HDLC,C57BL/6J,f,10,0664F09T,197,000664,7,-1.92
19701,Paigen4,HDLC,C57BL/6J,f,11,0664F10T,197,000664,7,-1.85
19701,Paigen4,HDLC,C57BL/6J,f,42,0664F79T,197,000664,7,0.28
19701,Paigen4,HDLC,C57BL/6J,f,54,0664F83T,197,000664,7,1.10
19701,Paigen4,HDLC,C57BL/6J,f,59,0664F84T,197,000664,7,1.45
19701,Paigen4,HDLC,C57BL/6J,f,42,0664F90T,197,000664,7,0.28
19701,Paigen4,HDLC,C57BL/6J,m,81.2,0664M07T,197,000664,7,0.84
19701,Paigen4,HDLC,C57BL/6J,m,33.6,0664M02T,197,000664,7,-0.96
19701,Paigen4,HDLC,C57BL/6J,m,61.5,0664M03T,197,000664,7,0.09
19701,Paigen4,HDLC,C57BL/6J,m,68.4,0664M04T,197,000664,7,0.35
19701,Paigen4,HDLC,C57BL/6J,m,81.2,0664M05T,197,000664,7,0.84
19701,Paigen4,HDLC,C57BL/6J,m,84.7,0664M06T,197,000664,7,0.97
19701,Paigen4,HDLC,C57BL/6J,m,95,0664M75T,197,000664,7,1.36
19701,Paigen4,HDLC,C57BL/6J,m,18.6,0664M10T,197,000664,7,-1.53
19701,Paigen4,HDLC,C57BL/6J,m,61.5,0664M09T,197,000664,7,0.09
19701,Paigen4,HDLC,C57BL/6J,m,42.9,0664M08T,197,000664,7,-0.61
19701,Paigen4,HDLC,C57BL/6J,m,20.9,0664M01T,197,000664,7,-1.44
19701,Paigen4,HDLC,C57BLKS/J,f,45.4,0662F04T,197,000662,35,-1.27
19701,Paigen4,HDLC,C57BLKS/J,f,49.7,0662F08T,197,000662,35,-0.41
19701,Paigen4,HDLC,C57BLKS/J,f,55.1,0662F02T,197,000662,35,0.67
19701,Paigen4,HDLC,C57BLKS/J,f,59.4,0662F01T,197,000662,35,1.54
19701,Paigen4,HDLC,C57BLKS/J,f,48.6,0662F09T,197,000662,35,-0.63
19701,Paigen4,HDLC,C57BLKS/J,f,55.1,0662F10T,197,000662,35,0.67
19701,Paigen4,HDLC,C57BLKS/J,f,46.4,0662F05T,197,000662,35,-1.07
19701,Paigen4,HDLC,C57BLKS/J,f,55.1,0662F06T,197,000662,35,0.67
19701,Paigen4,HDLC,C57BLKS/J,f,56.2,0662F07T,197,000662,35,0.89
19701,Paigen4,HDLC,C57BLKS/J,f,46.4,0662F03T,197,000662,35,-1.07
19701,Paigen4,HDLC,C57BLKS/J,m,60,0662M07T,197,000662,35,-0.50
19701,Paigen4,HDLC,C57BLKS/J,m,69,0662M15T,197,000662,35,0.53
19701,Paigen4,HDLC,C57BLKS/J,m,61,0662M14T,197,000662,35,-0.38
19701,Paigen4,HDLC,C57BLKS/J,m,69,0662M13T,197,000662,35,0.53
19701,Paigen4,HDLC,C57BLKS/J,m,66,0662M12T,197,000662,35,0.19
19701,Paigen4,HDLC,C57BLKS/J,m,50,0662M10T,197,000662,35,-1.64
19701,Paigen4,HDLC,C57BLKS/J,m,58,0662M09T,197,000662,35,-0.72
19701,Paigen4,HDLC,C57BLKS/J,m,57,0662M08T,197,000662,35,-0.84
19701,Paigen4,HDLC,C57BLKS/J,m,65,0662M05T,197,000662,35,0.08
19701,Paigen4,HDLC,C57BLKS/J,m,62,0662M03T,197,000662,35,-0.27
19701,Paigen4,HDLC,C57BLKS/J,m,70,0662M02T,197,000662,35,0.65
19701,Paigen4,HDLC,C57BLKS/J,m,85,0662M01T,197,000662,35,2.36
19701,Paigen4,HDLC,C57BR/cdJ,f,64,0667F27T,197,000667,32,0.76
19701,Paigen4,HDLC,C57BR/cdJ,f,69,0667F28T,197,000667,32,0.98
19701,Paigen4,HDLC,C57BR/cdJ,f,68,0667F25T,197,000667,32,0.94
19701,Paigen4,HDLC,C57BR/cdJ,f,52.2,0667F09T,197,000667,32,0.24
19701,Paigen4,HDLC,C57BR/cdJ,f,25.5,0667F10T,197,000667,32,-0.94
19701,Paigen4,HDLC,C57BR/cdJ,f,9.28,0667F11T,197,000667,32,-1.65
19701,Paigen4,HDLC,C57BR/cdJ,f,55,0667F23T,197,000667,32,0.36
19701,Paigen4,HDLC,C57BR/cdJ,f,19,0667F24T,197,000667,32,-1.22
19701,Paigen4,HDLC,C57BR/cdJ,f,59,0667F26T,197,000667,32,0.54
19701,Paigen4,HDLC,C57BR/cdJ,m,95,0667M34T,197,000667,32,1.20
19701,Paigen4,HDLC,C57BR/cdJ,m,77,0667M35T,197,000667,32,0.58
19701,Paigen4,HDLC,C57BR/cdJ,m,74,0667M36T,197,000667,32,0.48
19701,Paigen4,HDLC,C57BR/cdJ,m,70,0667M37T,197,000667,32,0.34
19701,Paigen4,HDLC,C57BR/cdJ,m,80,0667M39T,197,000667,32,0.69
19701,Paigen4,HDLC,C57BR/cdJ,m,79,0667M38T,197,000667,32,0.65
19701,Paigen4,HDLC,C57BR/cdJ,m,17,0667M08T,197,000667,32,-1.48
19701,Paigen4,HDLC,C57BR/cdJ,m,12,0667M09T,197,000667,32,-1.66
19701,Paigen4,HDLC,C57BR/cdJ,m,7,0667M10T,197,000667,32,-1.83
19701,Paigen4,HDLC,C57BR/cdJ,m,53,0667M30T,197,000667,32,-0.24
19701,Paigen4,HDLC,C57BR/cdJ,m,72,0667M31T,197,000667,32,0.41
19701,Paigen4,HDLC,C57BR/cdJ,m,79,0667M32T,197,000667,32,0.65
19701,Paigen4,HDLC,C57BR/cdJ,m,66,0667M33T,197,000667,32,0.20
19701,Paigen4,HDLC,C57L/J,f,46,0668F12T,197,000668,37,0.49
19701,Paigen4,HDLC,C57L/J,f,40,0668F73T,197,000668,37,-0.34
19701,Paigen4,HDLC,C57L/J,f,48.6,0668F06T,197,000668,37,0.85
19701,Paigen4,HDLC,C57L/J,f,45.4,0668F07T,197,000668,37,0.41
19701,Paigen4,HDLC,C57L/J,f,36,0668F08T,197,000668,37,-0.90
19701,Paigen4,HDLC,C57L/J,f,52.9,0668F09T,197,000668,37,1.45
19701,Paigen4,HDLC,C57L/J,f,45,0668F10T,197,000668,37,0.35
19701,Paigen4,HDLC,C57L/J,f,41,0668F11T,197,000668,37,-0.20
19701,Paigen4,HDLC,C57L/J,f,42,0668F13T,197,000668,37,-0.06
19701,Paigen4,HDLC,C57L/J,f,56,0668F14T,197,000668,37,1.88
19701,Paigen4,HDLC,C57L/J,f,30,0668F71T,197,000668,37,-1.73
19701,Paigen4,HDLC,C57L/J,f,31,0668F72T,197,000668,37,-1.59
19701,Paigen4,HDLC,C57L/J,f,37,0668F01T,197,000668,37,-0.76
19701,Paigen4,HDLC,C57L/J,f,44,0668F02T,197,000668,37,0.21
19701,Paigen4,HDLC,C57L/J,f,42.1,0668F05T,197,000668,37,-0.05
19701,Paigen4,HDLC,C57L/J,m,10.4,0668M02T,197,000668,37,-1.82
19701,Paigen4,HDLC,C57L/J,m,58,0668M33T,197,000668,37,0.57
19701,Paigen4,HDLC,C57L/J,m,63,0668M32T,197,000668,37,0.82
19701,Paigen4,HDLC,C57L/J,m,68,0668M31T,197,000668,37,1.07
19701,Paigen4,HDLC,C57L/J,m,61,0668M30T,197,000668,37,0.72
19701,Paigen4,HDLC,C57L/J,m,73.1,0668M10T,197,000668,37,1.33
19701,Paigen4,HDLC,C57L/J,m,41.8,0668M09T,197,000668,37,-0.24
